recipe_id,rating,name,n_steps,ingredients,steps,n_ingredients
277495,5,midori cosmopolitan,2,"['midori melon liqueur', 'citrus-infused vodka', 'white cranberry juice', 'raspberries']","['shake with ice and pour into martini glass', 'garnish with raspberries']",4
252917,4,sparkletini,5,"['vodka', 'sparkling wine', 'grapes']","['pour 2 oz', 'vodka into a shaker half full of ice', 'stir for 20 seconds and strain into a chilled cocktail glass', 'top it off with sparkling wine and garnish with a frozen grape', 'enjoy !']",3
259779,5,new orleans buck,3,"['light rum', 'orange juice', 'lemon juice', 'ginger ale']","['shake all ingredients except ginger ale with ice', 'strain into an ice-filled collins glass', 'fill with ginger ale and stir']",4
177981,5,windex martini,2,"['blue curacao', 'triple sec', 'vodka', 'lime juice']","['mix everthing together in a shaker', 'serve in a martini glass']",4
374208,4,olive garden strawberry fresco      yummo,2,"['citrus-infused vodka', 'triple sec', 'lemonade', 'strawberry puree', 'sprite', 'strawberries']","['mix with ice and shake , add sliced strawberries , top with 1 oz of sprite', 'pour into a tall glass']",6
263386,5,easy sangria,5,"['dry red wine', 'brandy', 'triple sec', 'sugar', 'fresh orange juice', 'fresh lime juice', 'fresh lemon juice', 'whole cloves', 'whole allspice', 'cinnamon sticks', 'sparkling water', 'orange wedges', 'lemon slices', 'lime slices']","['in a 2 quart glass measure , add 1 / 2 cup wine , brandy , triple sec , and sugar', 'place in microwave and heat on high for 1 minute or until mixture is warm', 'stir , dissolving sugar , and add remaining wine , juices , cloves , allspice , and cinnamon', 'chill for at least 2 hours and strain into a pitcher discarding spices', 'stir in sparkling water and remaining ingredients , serve immediately']",14
232384,5,blushing mimosa,3,"['orange juice', 'pineapple juice', 'grenadine', 'champagne']","['stir together first 3 ingredients', 'pour equal parts orange juice mixture and champagne into champagne flutes', '2 cans ginger ale or lemon-lime soda may be substituted for the champagne']",4
264075,5,apple core,2,"['rum', 'apple juice', 'sour mix']","['put ingredients in a blender and blend with crushed ice', 'serve in a cocktail glass garnished with a red cherry']",3
60354,4,the kiss,4,"['vodka', 'chocolate-flavored liqueur', 'cherry flavored liqueur', 'heavy cream']","['fix mixer with ice', 'add vodka , chocolate liqueur , cherry liqueur and cream', 'shake and strain into a chilled cocktail glass', 'enjoy !']",4
48777,5,gramm s christmas punch,4,"['hawaiian punch drink', 'frozen orange juice', 'cranberry juice', 'rum', 'pineapple chunks']","['stir all ingredients together in punch bowl with half of the water required as directed on the label for each of the frozen juices', 'allow to chill for at least 12 hours', 'if carbonation desired , add sprite or club soda when serving', 'grammy always serves it with an ice ring floating on the top']",5
334439,5,x rated on the beach,1,"['x-rated fusion liqueur', 'peach schnapps', 'pineapple juice', 'lemonade']",['combine all ingredients & serve over ice'],4
241845,5,summer slinger,6,"['lemon-flavored vodka', 'fresh lime juice', 'simple syrup', 'soda water', 'peach nectar', 'lemon slice', 'lime slice']","['pour ice into a large chimney or pint glass', 'add vodka , lime juice and simple syrup', 'stir with a cocktail stirrer', 'add soda water and then peach nectar', 'garnish with lemon and lime', 'peach nectar can usually be found in any grocery store or asian market']",7
288718,5,banana panther,2,"['tequila', 'sour mix', 'banana']","['blend all ingredients with crushed ice', 'serve in a sour glass']",3
45779,5,tropical peach colada,1,"['peach schnapps', 'bacardi light rum', 'banana liqueur', 'coconut cream', 'orange juice', 'ice']",['blend all ingredients together until smooth'],6
34070,5,tropical champagne,4,"['light rum', 'creme de banane', 'amaretto', 'coconut extract', 'prepared sweet-and-sour mix', 'ice cubes', 'club soda']","['combine rum , creme de banana , amaretto , coconut extract , sweet and sour mix , and ice cubes in a cocktail shaker', 'shake vigorously', 'pour into serving glass', 'add club soda , stirring gently to mix']",7
231487,3,fresh lime margaritas,1,"['lime juice', 'tequila', 'triple sec', 'sugar']",['stir all ingredients together and serve over ice cubes'],4
213481,5,iced benedictine coffee,4,"['very strong coffee', 'sugar', 'benedictine', 'half-and-half']","['mix brewed coffee and sugar in a 2 quart pitcher', 'refrigerate and chill thoroughly', 'add benedictine and half and half , stirring well', 'pour over ice , in tall glasses , and serve']",4
257512,5,frozen bluethongarita,5,"['tequila', 'triple sec', 'frozen limeade concentrate', 'blue curacao', 'ice', 'coarse salt', 'lime wedge']","['to blender jar add tequilla , triple sec', 'limeade , blue curacao and ice', 'blend until ice is crushed', 'rub glass rims with lime and dip into coarse salt', 'serve lime wedge for garnish']",7
269097,4,sugar plum martini,2,"['vodka', 'blue curacao', 'grenadine', 'tonic water']","['shake all ingredients together with ice', 'strain into a martini glass and serve !']",4
307352,0,beer,5,"['water', 'malt syrup', 'compressed yeast cake', 'sugar']","['dissolve yeast in water and add sugar and malt syrup', 'skim once or more if needed', 'bottle in 72 hours', 'go to your local drinking hole and have them save up dark bottles for you to pour your brew inches sterilize bottles and lids in boiling water , screw tops work well for this', 'there is nothing about how many bottles this will fill , but i am sure at least 12 bottles are needed']",4
441070,5,pear and sparkling cider cocktails,3,"['pear nectar', 'sparkling apple cider', 'seltzer water', 'bourbon whiskey', 'bosc pear']","['stir together pear nectar , cider , seltzer , and whiskey in a pitcher', 'divide pear wedges among glasses , and pour in cocktail', 'serve immediately']",5
149271,0,suffering bastard,3,"['rum', 'gin', 'vodka', 'tequila', 'blue curacao', 'cherry brandy', 'sour mix', 'orange juice']","['pour over ice into a hurricane glass', 'stir', 'garnish with an orange wheel']",8
291105,5,snowtini,8,"['bittersweet chocolate', 'ice', 'vanilla vodka', 'chocolate liqueur', 'irish cream']","['place the martini glasses on a designated , flat shelf in the freezer for 10 minutes', 'using a serrated knife , cut shavings off the block of chocolate and reserve for later', 'fill a cocktail shaker with ice', 'pour the vodka , chocolate liqueur and irish cream over the ice', 'put top on the shaker and shake firmly', 'carefully pull out the glasses from the freezer taking care not get finger marks on the body of the glass', 'pour into the chilled glass', 'garnish with chocolate shavings in the middle and serve']",5
245562,4,french iced tea,3,"['x-rated fusion liqueur', 'brewed tea', 'ice']","['mix together in a glass or a pitcher', 'garnish with orange slices , lemon or peaches if using peach tea', 'have fun- try different teas or add a splash of lemonade']",3
368891,5,mellow yellow mocktail,7,"['pineapple juice', 'orange juice', 'grapefruit juice', 'mango', 'papaya', 'ice', 'fresh mint leaves']","['in a blender , combine the juices , and the fresh sliced fruit and blend to puree', 'strain if desired and place in a pitcher', 'chill in the fridge for an hour or so', 'serve in a large pitcher , over a bunch of crushed ice and decorated with mint leaves', 'enjoy !', 'the original recipe called for just placing the chunked papaya and mango in a bowl with the juices and serving as punch , but i like it pureed with the juices', 'do it the way you like best']",7
282956,4,berry   brandy cream palate cleanser  or dessert,4,"['strawberries', 'raspberry preserves', 'honey', 'whipping cream', 'baileys irish cream', 'brandy', 'pecans']","['in a blender , combine 1st 6 ingredients and blend until berries are fully pureed and mixture is creamy', 'gently fold in 2 tbsp of chopped pecans and divide mixture among 8 small serving glasses approximately 4 ounces in size', 'top each serving with a few pieces of the remaining 1 tbsp of chopped pecans and chill for at least 1 hour or until ready to serve', 'as a light dessert , i suggest 6 4-0z servings w / a sml berry , scattered choc shavings , a mint or a cookie to dress it up']",7
373624,5,hg s watermelon frojito   ww pts 3,7,"['watermelon', 'rum', 'lime', 'mint leaves', 'artificial sweetener', 'ice cube']","['place mint leaves , half the lime wedges and the sweetener in a tall glass', 'squeeze the juice from the remaining lime wedges into the glass and throw them away', 'crush and ""muddle"" the mixture until the juice has been released from the lime wedges , the mint leaves are thoroughly bruised , and the sweetener has dissolved', 'set aside', 'place the watermelon , rum and ice into a blender and blend until smooth', 'pour into the glass with lime-mint mixture and stir well', 'drink up and be refreshed !']",6
300680,5,midori colada,1,"['coco lopez', 'midori melon liqueur', 'rum', 'pineapple juice', 'ice']",['mix in blender until smooth & serve immediately'],5
373221,5,jamaican mule,4,"['rum', 'lime wedge', 'ginger beer']","['fill highball glass with ice', 'add rum', 'squeeze lime wedge', 'fill glass with ginger beer']",3
253289,5,la bomba,3,"['gold tequila', 'cointreau liqueur', 'pineapple juice', 'orange juice', 'grenadine']","['shake all ingredients except grenadine with ice three times only', 'strain into a sugar rimmed cocktail glass', 'add grenadine and garnish with a lime wheel']",5
320377,5,pear breeze martini,3,"['pear vodka', 'apple juice', 'cranberry juice']","['combine ingredients in a shaker over ice', 'shake , and strain into a martini glass', 'garnish with lime -- or pear slices if you are so inclined !']",3
96608,5,banana  orange daiquiri smoothie,2,"['banana', 'sugar', 'orange juice', 'rum']","['add all ingredients in a blender and blend until smooth', 'garnish with an umbrella , orange and cherry , if desired']",4
426700,5,finlandia naked glacier,4,"['superfine sugar', 'vodka', 'peppermint schnapps']","['frost rim of chilled martini glass with superfine sugar', 'add vodka and peppermint schnapps to a cocktail shaker filled with crushed ice', 'shake vigorously', 'pour into prepared martini glass']",3
270810,5,lychee tini lychee martini,2,"['soho lychee liqueur', 'vodka', 'cranberry juice', 'fresh lime juice']","['add to a shaker and mix with ice', 'pour into martini glasses and garnish with a slice of lime or a seeded fresh lychee']",4
504710,5,markee s mojito,8,"['mint leaves', 'lime', 'simple syrup', 'white rum', 'club soda']","['in a cocktail shaker , place the twelve mint leaves , 6 pieces of lime and the simple syrup', 'with a muddler , mash up the lime pieces and mint leaves so that they release their flavors and oils', 'taste for sweetness and adjust if necessary', 'add the rum and a handful of ice', 'shake vigorously for 20 seconds or until ice crystals form', 'with a cocktail strainer , pour into a tall ice-filled glass', 'top off with club soda', 'garnish edge of glass with a slice of lime']",5
155046,4,caribbean punch,6,"['orange juice', 'pineapple juice', 'lime juice', 'honey', 'ginger ale', 'rum', 'pineapple chunk', 'melon ball']","['mix honey and juices together', 'they will mix well if both are at room temperature', 'chill for 3 hours or overnight', 'before serving add rest of ingredients', 'pour over lots of ice', 'garnish with citrus slices']",8
58750,4,peach lady,1,"['peach liqueur', 'cream', 'creme de cacao']","['mix , shake over ice , strain , serve and enjoy !']",3
173864,5,white elephant,2,"['fresh coconut', 'milk', 'sugar', 'white rum', 'white creme de cacao', 'ice']","['in blender combine all ingredients , till smooth and thick', 'pour into 4 oz glasses , and sprinkle with shredded coconut as a garnish']",6
210587,5,kumquat mojito,11,"['kumquats', 'sugar', 'mint leaves', 'lime, juice of', 'light rum', 'ice', 'club soda', 'sugar cane']","['reserve 4 kumquat slices for garnish', 'place remaining fruit slices in a large cocktail shaker', 'add the sugar , 4 of the mint leaves and lime juice', 'crush the kumquats and mint into the sugar with a bar mallet or large spoon until sugar dissolves', 'pour in the rum', 'shake well', 'fill two tall glasses with crushed ice', 'strain mojito over ice', 'fill the glasses with club soda', 'stir lightly', 'garnish with remaining mint leaves , kumquat slices and sugar cane']",8
